City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Month,Year,Monthly_AQI,PM_Ratio,NO2_NOx_Ratio,CO_O3_Ratio,SO2_NO2_Ratio
Ahmedabad,"2015-09-27 00:00:00",3.59,107.96,11.26,14.17,25.44,14.5,11.26,9.6,20.38,0,4.02,0.46,244,Poor,September,2015,267.38,0.0333,0.557,0.5525,0.6775
Ahmedabad,"2015-09-28 00:00:00",3.04,107.96,16.31,21.5,37.81,14.5,16.31,13.73,30.05,0.02,9.33,0.81,327,"Very Poor",September,2015,267.38,0.0282,0.5686,0.5428,0.6386
Ahmedabad,"2015-09-29 00:00:00",19.14,107.96,10.33,30.6,40.93,14.5,10.33,10.96,29.36,0,8.36,1,390,"Very Poor",September,2015,267.38,0.1773,0.7476,0.3518,0.3582
Ahmedabad,"2015-09-30 00:00:00",69.12,107.96,8.85,32.41,41.26,14.5,8.85,15.63,28.45,0,7.16,0.73,231,Poor,September,2015,267.38,0.6402,0.7855,0.3111,0.4823
Ahmedabad,"2015-10-01 00:00:00",76.41,107.96,17.96,34.7,52.67,14.5,17.96,15.44,31.49,0,7.51,1.15,396,"Very Poor",October,2015,447.32,0.7078,0.6588,0.5703,0.445
Ahmedabad,"2015-10-02 00:00:00",102.49,107.96,33.31,37.85,71.17,14.5,33.31,27.32,24.85,19.81,51.29,15.05,731,Severe,October,2015,447.32,0.9493,0.5318,1.3404,0.7218
Ahmedabad,"2015-10-03 00:00:00",127.94,107.96,11.14,28.38,39.52,14.5,11.14,25.59,15.17,8.14,29.23,3.24,466,Severe,October,2015,447.32,1.1851,0.7181,0.7343,0.9017
Ahmedabad,"2015-10-04 00:00:00",87.18,107.96,7.83,21.51,29.34,14.5,7.83,6.98,23.17,5.59,17.26,2.28,230,Poor,October,2015,447.32,0.8075,0.7331,0.3379,0.3245
Ahmedabad,"2015-10-05 00:00:00",99.73,107.96,20.16,30.23,50.39,14.5,20.16,32.74,20.91,8.58,27.22,4.15,309,"Very Poor",October,2015,447.32,0.9238,0.5999,0.9641,1.083
Ahmedabad,"2015-10-06 00:00:00",84.15,107.96,15.83,32.1,47.93,14.5,15.83,19.37,23.12,8.34,23.83,4,519,Severe,October,2015,447.32,0.7795,0.6697,0.6847,0.6034
Ahmedabad,"2015-10-07 00:00:00",92.12,107.96,18.21,32.5,50.71,14.5,18.21,31.75,29.97,6.26,26.4,4.3,397,"Very Poor",October,2015,447.32,0.8533,0.6409,0.6076,0.9769
Ahmedabad,"2015-10-08 00:00:00",94.02,107.96,27.14,36.97,64.11,14.5,27.14,24.88,23.51,10.85,41.2,6.14,517,Severe,October,2015,447.32,0.8709,0.5767,1.1544,0.673
Ahmedabad,"2015-10-09 00:00:00",150.27,107.96,15.9,34.86,50.77,14.5,15.9,26.35,31.96,9.13,37.83,5.06,653,Severe,October,2015,447.32,1.3919,0.6866,0.4975,0.7559
Ahmedabad,"2015-10-10 00:00:00",118.91,107.96,5.42,29.22,34.64,14.5,5.42,79.47,24.89,6.23,12.93,1.74,355,"Very Poor",October,2015,447.32,1.1014,0.8435,0.2178,2.7197
Ahmedabad,"2015-10-11 00:00:00",91.41,107.96,5.19,23.45,28.63,14.5,5.19,25.44,6.25,0.69,1.25,0.05,227,Poor,October,2015,447.32,0.8467,0.8191,0.8304,1.0849
Ahmedabad,"2015-10-12 00:00:00",95.9,107.96,10.38,33.63,44.01,14.5,10.38,30.06,27.34,3.24,11.06,1.76,316,"Very Poor",October,2015,447.32,0.8883,0.7641,0.3797,0.8938
Ahmedabad,"2015-10-13 00:00:00",137.87,107.96,20.2,32.98,53.18,14.5,20.2,21.89,17.41,12.76,39.39,12.08,536,Severe,October,2015,447.32,1.277,0.6202,1.1603,0.6637
Ahmedabad,"2015-10-14 00:00:00",90.71,107.96,18.12,25.73,43.85,14.5,18.12,17.89,26.02,7.32,43.71,6.04,370,"Very Poor",October,2015,447.32,0.8402,0.5868,0.6964,0.6953
Ahmedabad,"2015-10-15 00:00:00",108.68,107.96,17.03,32.87,49.9,14.5,17.03,22.59,19.56,12.47,51.84,7.46,551,Severe,October,2015,447.32,1.0067,0.6587,0.8707,0.6873
Ahmedabad,"2015-10-16 00:00:00",98.79,107.96,17.72,31.2,48.92,14.5,17.72,26.09,30.19,8.22,41.58,5.48,393,"Very Poor",October,2015,447.32,0.9151,0.6378,0.5869,0.8362
Ahmedabad,"2015-10-17 00:00:00",145.75,107.96,20.61,34.71,55.33,14.5,20.61,24.66,95.94,20.08,51.51,7.31,671,Severe,October,2015,447.32,1.35,0.6273,0.2148,0.7105
Ahmedabad,"2015-10-18 00:00:00",179.43,107.96,52.33,39.42,91.75,14.5,52.33,39.15,112.01,31.75,102.65,14.97,969,Severe,October,2015,447.32,1.662,0.4296,0.4672,0.9932
Ahmedabad,"2015-10-19 00:00:00",170.52,107.96,15.49,35.22,48.6,14.5,15.49,34.03,53.98,10.76,31.62,4.83,471,Severe,October,2015,447.32,1.5795,0.7247,0.287,0.9662
Ahmedabad,"2015-10-20 00:00:00",203.4,107.96,23.03,36.63,59.66,14.5,23.03,94.3,5.36,0,0,0,529,Severe,October,2015,447.32,1.884,0.614,4.2966,2.5744
Ahmedabad,"2015-10-21 00:00:00",92.71,107.96,12.92,30.65,43.57,14.5,12.92,42.08,72.86,13.33,17.97,5.17,384.5,"Very Poor",October,2015,447.32,0.8587,0.7035,0.1773,1.3729
Ahmedabad,"2015-10-22 00:00:00",64.66,107.96,4.79,23.83,28.61,14.5,4.79,34.4,24.76,6.24,12.04,2.24,213,Poor,October,2015,447.32,0.5989,0.8329,0.1935,1.4436
Ahmedabad,"2015-10-23 00:00:00",78.14,107.96,10.58,28.93,39.51,14.5,10.58,44.91,35.56,4.72,8.87,2.28,297,Poor,October,2015,447.32,0.7238,0.7322,0.2975,1.5524
Ahmedabad,"2015-10-24 00:00:00",100.17,107.96,32.27,34.16,66.43,14.5,32.27,27.73,23.95,7.62,12.85,5.15,605,Severe,October,2015,447.32,0.9278,0.5142,1.3474,0.8118
Ahmedabad,"2015-10-25 00:00:00",147.35,107.96,34.64,39.1,73.74,14.5,34.64,46.09,26.43,5.8,5.08,10.16,691,Severe,October,2015,447.32,1.3649,0.5302,1.3106,1.1788
Ahmedabad,"2015-10-26 00:00:00",206.89,107.96,145.32,55.67,201,14.5,145.32,20.47,38,1.69,3.45,36,971,Severe,October,2015,447.32,1.9164,0.277,3.8242,0.3677
Ahmedabad,"2015-10-27 00:00:00",114.84,107.96,38.09,40.31,78.39,14.5,38.09,22.94,30.19,26,72.61,10.84,384.5,"Very Poor",October,2015,447.32,1.0637,0.5142,1.2617,0.5691
Ahmedabad,"2015-10-28 00:00:00",89.64,107.96,5.42,25.75,31.18,14.5,5.42,44.92,43.04,6.48,17.42,2.14,270,Poor,October,2015,447.32,0.8303,0.8258,0.1259,1.7445
Ahmedabad,"2015-10-29 00:00:00",51.72,107.96,1.89,21.15,23.04,14.5,1.89,37.31,66.58,3.96,11.1,0.75,188,Moderate,October,2015,447.32,0.4791,0.918,0.0284,1.7641
Ahmedabad,"2015-10-30 00:00:00",54.59,107.96,2.31,18.33,20.64,14.5,2.31,19.08,42.43,3.47,10.25,1.12,114,Moderate,October,2015,447.32,0.5057,0.8881,0.0544,1.0409
Ahmedabad,"2015-10-31 00:00:00",46.5,107.96,1.22,12.1,13.32,14.5,1.22,13.73,61.56,1.9,4.5,0.22,143,Moderate,October,2015,447.32,0.4307,0.9084,0.0198,1.1347
Ahmedabad,"2015-11-01 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-02 00:00:00",122.54,107.96,75.42,44.2,119.62,14.5,75.42,13.78,60.66,73.38,105.07,17.55,384.5,"Very Poor",November,2015,393.18,1.1351,0.3695,1.2433,0.3118
Ahmedabad,"2015-11-03 00:00:00",147.18,107.96,33.06,36.87,69.93,14.5,33.06,21.24,131.12,25.83,60.82,9.26,557,Severe,November,2015,393.18,1.3633,0.5272,0.2521,0.5761
Ahmedabad,"2015-11-04 00:00:00",214.67,107.96,57.37,42.21,99.57,14.5,57.37,22.18,39.51,41.22,93.71,13.41,384.5,"Very Poor",November,2015,393.18,1.9884,0.4239,1.452,0.5255
Ahmedabad,"2015-11-05 00:00:00",207.13,107.96,28.41,35.31,60.37,14.5,28.41,50.33,39.51,28.86,55.93,8.74,536,Severe,November,2015,393.18,1.9186,0.5849,0.7191,1.4254
Ahmedabad,"2015-11-06 00:00:00",191.01,107.96,39.61,50.11,89.72,14.5,39.61,40.78,27.9,17.39,60.02,11.13,354,"Very Poor",November,2015,393.18,1.7693,0.5585,1.4197,0.8138
Ahmedabad,"2015-11-07 00:00:00",192.35,107.96,9.39,29.04,38.43,14.5,9.39,29.18,33.21,22.88,52.49,10.86,381,"Very Poor",November,2015,393.18,1.7817,0.7557,0.2827,1.0048
Ahmedabad,"2015-11-08 00:00:00",127.64,107.96,6.74,31.91,38.64,14.5,6.74,26.94,47.33,9.55,20.72,4.32,355,"Very Poor",November,2015,393.18,1.1823,0.8258,0.1424,0.8442
Ahmedabad,"2015-11-09 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-10 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-11 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-12 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-13 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-14 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-15 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-16 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-17 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-18 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-19 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-20 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-21 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-22 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-23 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-24 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-25 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-26 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-27 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-28 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-29 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-11-30 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",November,2015,393.18,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-01 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-02 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-03 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-04 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-05 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-06 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-07 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-08 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-09 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-10 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-11 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-12 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-13 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-14 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-15 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-16 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-17 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-18 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-19 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-20 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-21 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-22 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-23 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-24 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-25 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-26 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-27 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-28 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-29 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-30 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2015-12-31 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",December,2015,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-01 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-02 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-03 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-04 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-05 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-06 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-07 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-08 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-09 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-10 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-11 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-12 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-13 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-14 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-15 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-16 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-17 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-18 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-19 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-20 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-21 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-22 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-23 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-24 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-25 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-26 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-27 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-01-28 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",January,2016,384.5,0.5407,1.1944,0.4112,0.9913
